timestamp, angle_right_elbow, angle_left_elbow, angle_left_knee, angle_right_knee, angle_right_shoulder, angle_left_shoulder
0.2833333333333333,11.369459379278656, 177.01278071745926, 182.6964848997694, 197.23244641181589, 125.621731146803, 199.4725218522039
0.3,280.5267377983312, 164.00355549410693, 178.84589311664672, 191.23561018079968, 154.66032397425474, 199.7440870825612
0.31666666666666665,116.06154363810724, 213.60219422152628, 195.77445837436366, 176.17033769846134, 192.93277851522646, 152.78553276140113
0.3333333333333333,195.59958179153173, 198.09560379245133, 194.49056389719973, 173.25105970684768, 156.9361199574808, 147.04797285490193
0.35,201.2577573677782, 207.9228293503594, 195.6768402290317, 172.89617500466875, 151.43304076903647, 149.93179614302153
0.36666666666666664,157.70495235025882, 160.45197211336534, 192.32028784005382, 178.7795515541435, 163.35036473840444, 164.13894562275794
0.38333333333333336,217.52026354869233, 172.04646643012407, 193.1515358561426, 169.51560848607528, 162.50336362870956, 152.13176016471186
0.4,222.97968821831557, 179.1207890953058, 192.87417952450744, 175.23162388387328, 156.81505382855605, 152.68806132044332
0.4166666666666667,216.50323890876862, 178.75722216148844, 189.87240086055354, 178.12428627708601, 157.00059672539194, 150.29995111947238
0.43333333333333335,221.31592540424828, 178.20281915766563, 190.66918011533704, 173.79763164007662, 155.02098820904988, 150.92103629464455
0.45,174.13669305875848, 177.3496864324653, 189.0382894481352, 173.85484414074102, 183.65011645742365, 151.12587199487118
0.4666666666666667,168.52806607279544, 178.48870456580272, 188.52063254363972, 172.9261796736538, 188.23302935417382, 150.74950203951707
0.48333333333333334,163.44903984681906, 178.3669900828495, 190.73066985701908, 172.9036908846222, 145.52306162658164, 151.20465335577228
0.5,353.96189042153054, 172.78427309020296, 182.68374927279797, 171.81892633379445, 206.28861460326434, 155.59791291345712
0.5166666666666667,345.68449847801435, 173.7098496102193, 180.96626308069276, 171.754261781879, 211.78455120980715, 155.4017583895683
0.5333333333333333,343.5673421756094, 173.44873033854003, 182.1112255313906, 175.4336075333713, 223.83955817486716, 155.3888433038718
0.55,350.53916390334547, 173.15294636820767, 182.12768373797147, 174.43709702407466, 216.58959258983208, 156.75666614386023
0.5666666666666667,351.4635927524929, 172.63394300846736, 181.29492874085696, 173.99732807715654, 214.88749096135808, 157.3491410459484
0.5833333333333334,351.8509280487071, 173.13836332906553, 182.19073743213607, 174.16620082257984, 214.4546841747136, 157.25447764880343
