time_index,frame_number,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle
2.2,66,54.35969644779087,48.61277986120776,156.1882789209724,154.37090283293864
2.2333333333333334,67,54.73376693977724,49.76600873752179,154.9824925448612,154.02457953087227
2.2666666666666666,68,53.4988470943215,49.382726071392916,155.84696592869767,154.02453884177245
2.3,69,52.99695936279219,49.47173675261576,155.7144909047993,153.93995443113644
2.3333333333333335,70,52.244560735965585,49.274253069602835,155.34711998224668,154.43332586031354
2.3666666666666667,71,51.73175148660611,50.30632672487174,155.21964423670445,154.6168084988263
2.4,72,50.015950425544766,50.21486267549229,156.00019359281507,154.9723564165486
2.433333333333333,73,49.21910665928181,50.77401786295059,156.55406840907725,155.45638174963327
2.466666666666667,74,48.85556917859445,51.51592821286611,156.95588906705302,155.29518425347325
2.5,75,48.51707908624373,51.52461098093478,157.50255829643763,155.38236865068689
