timestamp, angle_right_elbow, angle_left_elbow, angle_left_knee, angle_right_knee, angle_right_shoulder, angle_left_shoulder
0.016666666666666666,182.71274402917786, 351.9603887346914, 169.2980214160666, 182.22200533045992, 191.08238577076267, 191.28474985307338
0.03333333333333333,181.80249491408813, 174.2116214165872, 166.96810801979498, 182.0955105686607, 191.2800316872236, 193.46753601994308
0.05,180.3043294517854, 171.01952539276346, 166.0426951898896, 181.9609496005116, 191.80690960021056, 193.44335347101432
0.06666666666666667,178.8558907102885, 327.3988545375302, 164.30609652557504, 181.734610661871, 193.05933785199193, 198.5921985945595
0.08333333333333333,178.54039002267615, 326.30440066267255, 163.666539765984, 181.44387059539142, 194.05225241446465, 202.33563623365643
0.1,177.87715905863155, 294.88960990104374, 165.82659710150097, 180.84732887228927, 195.92284605333117, 208.78604446377764
0.11666666666666667,176.99510033799305, 286.71748634977536, 166.90494382771357, 179.57559950241824, 196.76844922857993, 210.5287732322421
0.13333333333333333,177.65138698616343, 283.93336398559177, 167.26114099148023, 178.83123681245266, 196.8768569520173, 211.35242410970795
0.15,178.18131101025827, 285.55914408689694, 167.16922436131736, 178.70196566349597, 196.7656798895267, 210.55349947355947
0.16666666666666666,178.75050898264817, 207.0527468433317, 168.4061231098413, 176.0692638620278, 195.7091599830001, 214.86037498451506
0.18333333333333332,178.8899321275946, 178.31274310260238, 168.875173257225, 169.43009843211777, 195.953672378573, 215.8656338462676
0.2,180.88398774202957, 330.46711327759067, 169.90711114501067, 167.16865669558638, 194.782382404701, 215.99144904434672
0.21666666666666667,181.7479387773527, 331.5011647768699, 169.72246831056228, 166.92809713992352, 194.1441324206203, 217.96479576575607
0.23333333333333334,181.94362368178327, 185.96494771809833, 169.48495167303102, 163.20173723890895, 193.2637233932069, 198.87078618501326
0.25,180.42655539962308, 227.6905005051102, 170.9461260495551, 162.7864265624243, 193.6540252177573, 190.7126384653507
0.26666666666666666,195.47574344100735, 205.4356493131853, 171.6357739530397, 162.62554951629195, 187.54613956470592, 164.63348452550596
0.2833333333333333,200.13555425711212, 187.45147995268428, 171.47857770015344, 165.0744977268301, 184.62285834404986, 159.60634750553524
0.3,236.8815505848079, 338.75571326866293, 169.4502841482844, 166.1493956339144, 181.61643021482018, 176.387497496919
0.31666666666666665,244.02151952869028, 330.3574360461256, 167.51241446533183, 164.9670672461031, 182.42642634825634, 183.12880052924606
0.3333333333333333,244.2323334608829, 329.7377018744058, 167.18625000546461, 164.90901764316558, 185.32138044744357, 183.38053707596535
0.35,311.1445130491192, 175.9772037921826, 167.83129814202766, 164.83877398279267, 186.76247362029338, 170.160926957662
0.36666666666666664,314.17971046692577, 344.55936734872114, 167.2557149703183, 164.56564637574064, 187.35348450611784, 185.10247489856908
0.38333333333333336,316.6376317655102, 339.633403512984, 168.02750374208478, 163.7769573081396, 187.28365110633797, 185.32068623054627
0.4,325.9523968156686, 185.51423115237466, 165.83397128350066, 161.84050929677375, 193.0639769365187, 156.64200225522094
0.4166666666666667,327.3865049886002, 189.81737426694218, 165.34491702571788, 159.82432225029814, 194.24511662927972, 153.16925890671638
0.43333333333333335,328.3523068049679, 186.06129840227223, 162.91134338725843, 159.6581145376195, 196.21195648586215, 151.0300238974377
0.45,337.225737856331, 189.50708304187057, 163.81693427944415, 156.6671343005101, 189.5609028731911, 148.74384975270289
0.4666666666666667,336.96261916945934, 190.64972298167012, 162.92434084370265, 154.5580404148883, 189.88013557910833, 148.11746465040227
0.48333333333333334,336.164141114099, 192.6210957435138, 160.67694410172183, 154.45813202500247, 189.61866631315152, 147.94982563311345
0.5,336.8440663023551, 192.6708018295621, 160.2473831605163, 153.61757667604869, 188.58888135211762, 147.78583694190777
0.5166666666666667,337.0444310668281, 192.2887492771918, 160.53282524012357, 153.14216931140427, 187.9659865279686, 148.41299873391532
0.5333333333333333,336.88545980074565, 189.91423343168896, 159.66979626752607, 152.74574355101544, 187.61017674642008, 149.19806085158018
0.55,339.23550507580796, 188.56086773787854, 158.04964486353538, 152.05173680463483, 185.8893480120521, 149.89217637207216
0.5666666666666667,329.34025476401445, 190.47022062288238, 160.09765715570492, 150.0224186205526, 184.7404096566356, 151.02141678131906
0.5833333333333334,323.9210482243323, 191.85640817033143, 159.51721343840853, 149.87674760491242, 186.2200398803499, 151.08230975806268
0.6,298.43829534183726, 183.27523449758266, 159.33304173661693, 151.62361070426408, 190.751519475183, 159.50456649321035
0.6166666666666667,258.2071040627462, 197.7047407115923, 163.74013678855022, 157.66632893753794, 192.6037394687756, 159.79747717939938
0.6333333333333333,250.47304080629246, 190.4486101093885, 163.43806852947966, 158.6944037164638, 193.15484589129247, 163.788570381529
0.65,250.18457679114107, 189.18931929362893, 163.16868784119058, 159.52873384680763, 191.91321295562966, 164.25293662651066
